tweet_id,created_at,text,favorite_count,retweet_count,followers_count,screen_name
935914714931982337,2017-11-29 16:53:51,RT  Were Going To Hell Pack Bono Ashton Kutcher h…,0,316,19153034,aplusk
935681593791750144,2017-11-29 01:27:30,TONIGHT we are shopping to fight AIDS on ’s special 1135 1035c on ABC Shopathon,871,131,19153034,aplusk
933184532299186186,2017-11-22 04:05:04,This is beautiful to see unless you’re in it,15280,3403,19153034,aplusk
933141270096068608,2017-11-22 01:13:10,Feat on CNBC’s list of Most Innovative Early Stage Startups meet today’s TechTuesday  Providing comp…,530,136,19153034,aplusk
932347572135407616,2017-11-19 20:39:18,continue to be inspired by the work of  these stories should be the headlines we share,1584,258,19153034,aplusk
932311645115654144,2017-11-19 18:16:32,Maybe it’s from being a Boy Scout but I love stuff like this sooo much,924,116,19153034,aplusk
932096932024950786,2017-11-19 04:03:20,Haha,17,28,19153034,aplusk
932015397582204928,2017-11-18 22:39:21,Corn,10,10,19153034,aplusk
932014707216564224,2017-11-18 22:36:36,Check out free Airport WiFi is super dangerous,117,12,19153034,aplusk
931967429072138240,2017-11-18 19:28:44,you are one of my 30 for sure,448,33,19153034,aplusk
930957652087078912,2017-11-16 00:36:15,Congrats and the team Welcome to LA,533,106,19153034,aplusk
930506430037164032,2017-11-14 18:43:15,Wearables for dairy cows is a real thing  and it’s about to disrupt the dairy industry Learn more about today’s…,387,98,19153034,aplusk
929860950030733313,2017-11-12 23:58:21,I’m changing mine to “One”,895,45,19153034,aplusk
929058296471871488,2017-11-10 18:48:53,To my father my grandfather all the men and women who protect our country thank you,7519,504,19153034,aplusk
928274471005208577,2017-11-08 14:54:15, is growing its impact in schools with 16M Series B funding round,303,80,19153034,aplusk
928029062404087808,2017-11-07 22:39:05,An unprecedented level of airspace security Check out for today’s techtuedsay investor,337,49,19153034,aplusk
928028304858157056,2017-11-07 22:36:04,What do you get when you mix drone eerts from MIT UCSD and the Air Force Research Lab,500,70,19153034,aplusk
927535345339580416,2017-11-06 13:57:13,I believe I speak for every parent of young children “Fk daylight savings time Fk it with a fork” Ok got that out of my system,17035,1569,19153034,aplusk
926954988831522816,2017-11-04 23:31:05,How bout them Hawkeyes,17709,4067,19153034,aplusk
925493884490153984,2017-10-31 22:45:11,There’s no better time for scary stories than Halloween Get spooked w today’s techtuesday pick investor,430,59,19153034,aplusk
924050230311391233,2017-10-27 23:08:37,Treatyourself to a BadMomsNightOut Enter for a chance to win tix to BadMomsXmas amp babysitting from,679,129,19153034,aplusk
924037933559980033,2017-10-27 22:19:45, founder Steve Watts discusses balancing entrepreneurship and family,250,70,19153034,aplusk
921076395572264961,2017-10-19 18:11:40,‘Being in the Moment is More Valuable Than Capturing the Moment’,1986,413,19153034,aplusk
920443641923031042,2017-10-18 00:17:19,TheRanch Part 4 arrives December 15th Merry binge racing,4495,999,19153034,aplusk
918879062394781697,2017-10-13 16:40:15,RT  We can all StopSextortion before it starts — by talking about it now and putting FriendsFirst,0,126,19153034,aplusk
918661552760168453,2017-10-13 02:15:56,If this is the case we should get busy building positive memories for others,1917,336,19153034,aplusk
918661445868335104,2017-10-13 02:15:31,My teacher told me that heaven is pure consciousness wno connection to the physical world Everyone else’s collective memory of you,4110,504,19153034,aplusk
918168312634212352,2017-10-11 17:35:59,The moment this 11yearold girl realizes her foster family has adopted her is pure joy  USA TODAY,1852,258,19153034,aplusk
917946906839359489,2017-10-11 02:56:11,RT  It’s all in the details shares a glimpse of our space amp how we’re improving what its like to visit the doc https…,0,47,19153034,aplusk
917942427540889601,2017-10-11 02:38:23,RT  From CNBC to Coindesk the feedback is outstanding Were the most successful esports and gaming token ever Read,0,41,19153034,aplusk
915250355268546560,2017-10-03 16:21:03,Sextortion Yep that’s a thing Learn more with s new video NoShame,366,175,19153034,aplusk
915082241033883648,2017-10-03 05:13:02,No,50,53,19153034,aplusk
915080863783768064,2017-10-03 05:07:33,All prayers to the victims of this devastating loss of love life and innocence,3986,482,19153034,aplusk
915080613346119680,2017-10-03 05:06:34,Theres a middle ground here lets get to the table and find it,4914,653,19153034,aplusk
915080308390801408,2017-10-03 05:05:21,Ive had a gun since I was 12 yrs old but enough is enough Im a hunter and a sportsman but No body needs these weapons,25935,3611,19153034,aplusk
915079127451004928,2017-10-03 05:00:39,Lets pray Then lets change the law,31014,5725,19153034,aplusk
913583585247891456,2017-09-29 01:57:54,RT  “Eliminating deductibles is a game changer for the insurance industry Yep GoLemonade,0,52,19153034,aplusk
913583559331299328,2017-09-29 01:57:48,RT  Proud to announce the release of our public roadmap for ,0,386,19153034,aplusk
913583500518768641,2017-09-29 01:57:34,RT  To RNDR the Metaverse,0,37,19153034,aplusk
913481618618118144,2017-09-28 19:12:44,13B in funding for CS in schools Congratulations to   and esp to students CSforKids CSforAll,583,120,19153034,aplusk
913446447101513729,2017-09-28 16:52:58,RT  Super proud of and the rest of our team smallbizlove,0,29,19153034,aplusk
912774748911915008,2017-09-26 20:23:53,Looking forward to meeting these teams Under30Summit,722,103,19153034,aplusk
911788573019348992,2017-09-24 03:05:10,This dude is playing on the wrong day of the week,2774,380,19153034,aplusk
907680230164148224,2017-09-12 19:00:05,RT  Happy AppleEvent  to celebrate the iPhone 10 yr anniversary get free AAPL stock on us https…,0,98,19153034,aplusk
906633176260292608,2017-09-09 21:39:28,A lot of founders think that when UR fund raising UR competing against similar companies UR actually competing against every company,1466,306,19153034,aplusk
905565385277153280,2017-09-06 22:56:27,RT  The submission deadline for our 500000 Change the World competition at the Under30Summit has been extended to 98,0,54,19153034,aplusk
905153311606755328,2017-09-05 19:39:01,RT  A terrible day But a day that will elevate millions to stand up for Dreamers Congress we’re all watching,0,1709,19153034,aplusk
904698287852310528,2017-09-04 13:30:54,This is rad in theory,320,100,19153034,aplusk
903695607696474112,2017-09-01 19:06:37,Congrats ,270,35,19153034,aplusk
902905723243331585,2017-08-30 14:47:54,X10,19,24,19153034,aplusk
902862418480685057,2017-08-30 11:55:49,My thoughts on Otto on,418,69,19153034,aplusk
902763623998738432,2017-08-30 05:23:15,RT  Retweeting this message Please consider helping our Houston family recommendations here,0,56,19153034,aplusk
902763037102366720,2017-08-30 05:20:55,Congrats ,299,32,19153034,aplusk
902345418620542976,2017-08-29 01:41:27,Reminder  you have until 91 to enter the Under30Summit,351,84,19153034,aplusk
902309312474759168,2017-08-28 23:17:58,RT  RedCross is providing shelter meals amp comfort to people impacted by Harvey To find a location or…,0,11874,19153034,aplusk
900852329200537604,2017-08-24 22:48:26,RT  These trailblazing women amp organizations are working toward a fairer amp more equitable world Wo…,0,76,19153034,aplusk
900851970709143553,2017-08-24 22:47:01,RT  Research from Thorn volunteer amp graduate student Rebecca Portnoff uses AI to link bitcoin purchases amp traffickers,0,57,19153034,aplusk
900623333158531076,2017-08-24 07:38:30,Ive always wanted this guy for casual wear,303,33,19153034,aplusk
900054454313111552,2017-08-22 17:57:58,This is actually brilliant application of blockchain tech,898,320,19153034,aplusk
899591170329894912,2017-08-21 11:17:03,So excited to dig in with lets manifest the future we see UNLEASHLAB2017,510,81,19153034,aplusk
898550400298532865,2017-08-18 14:21:24,Congrats,220,38,19153034,aplusk
898518725237682178,2017-08-18 12:15:32,We waste 13 of the worlds food supply due to inefficiency 13 billion tons every year,2520,676,19153034,aplusk
898515244611506176,2017-08-18 12:01:42,Punishing comes in degrees my barefoot maple leaf,39,12,19153034,aplusk
898514546033381376,2017-08-18 11:58:56,I no Imma hrible spelr my grammor sucks too but ya get it,2663,171,19153034,aplusk
898513409989332992,2017-08-18 11:54:25,Me too Next time lets pass on the pic,30,1,19153034,aplusk
898512945952546816,2017-08-18 11:52:34,Its a good thing too cause some poorly advised people decided to remove Uber Why are you punishing you citizens and visitors,636,89,19153034,aplusk
898511913885335552,2017-08-18 11:48:28,Moovit in Budapest is legit,302,33,19153034,aplusk
897605191033266177,2017-08-15 23:45:28,Exciting addition to s intelligent oven family,273,39,19153034,aplusk
896100117500919808,2017-08-11 20:04:51,You watch GOT the same way I do,101,16,19153034,aplusk
895980891109040129,2017-08-11 12:11:05,You cant have a perfect day without doing something for someone who can never repay you wooden,9936,2553,19153034,aplusk
895616434432299008,2017-08-10 12:02:52,Cheers brotehr,187,7,19153034,aplusk
895335630174957568,2017-08-09 17:27:03,Looking fwd to  Under30Summit amp supporting entrepreneurs efforts to make the world smartermore efficient,833,173,19153034,aplusk
895225235783417856,2017-08-09 10:08:23,My personal favorite Toby Keith picture and song,3414,245,19153034,aplusk
894739140897521665,2017-08-08 01:56:49,RT  Why is the 750 million startup that just can’t rest,0,47,19153034,aplusk
894728925330395137,2017-08-08 01:16:13,RT  With our smart reminders and automatic updates on pickups and dropoffs you always stay informed and in control kids car…,0,14,19153034,aplusk
894691539141537792,2017-08-07 22:47:40,The Ranch Part 3 playlist is the perfect soundtrack for musicmonday,1285,131,19153034,aplusk
894660099423260673,2017-08-07 20:42:44,RT  Love these charts,0,11415,19153034,aplusk
893370573799268353,2017-08-04 07:18:37,Just cause I needed to hear it,1354,174,19153034,aplusk
893095960066371585,2017-08-03 13:07:24,Congrats Well deserved praise,940,97,19153034,aplusk
892862473673596929,2017-08-02 21:39:36,Scientists successfully used CRISPR to fix a mutation that causes diseaseThis is why I wanted to be a geneticist,2162,283,19153034,aplusk
892481963558416384,2017-08-01 20:27:36,We have an opioid overdose crisis but cigarettes still kill 15 times more people,2768,663,19153034,aplusk
891998101581549568,2017-07-31 12:24:54,One way or another  grit OWOA,1280,169,19153034,aplusk
891192428157382656,2017-07-29 07:03:27,I tried to kill it all away but I remember everything,2498,282,19153034,aplusk
891065005289857024,2017-07-28 22:37:07,RT  The finance industry is least sympathetic to women lack of respect endless red tape Not  See why https…,0,15,19153034,aplusk
891058456857161732,2017-07-28 22:11:05,RT  just made virtual reality a million times more accessible Read more on our blog virt…,0,16,19153034,aplusk
891053990443499520,2017-07-28 21:53:20,RT  TheRanch makes us laugh a lot but it also makes us feel stuff too,0,92,19153034,aplusk
889974165616418817,2017-07-25 22:22:30,I love this game but this has to be fixed Study CTE Found In Nearly All Donated NFL Player Brains,773,156,19153034,aplusk
889965460153880577,2017-07-25 21:47:55,just hold tight and buy on the correction ,16,28,19153034,aplusk
889958139751170053,2017-07-25 21:18:49,why did you turn to music down everyone is having so much fun This is why … cryptocurrency,440,62,19153034,aplusk
889450694100504576,2017-07-24 11:42:25,working on it,1001,61,19153034,aplusk
889450578274922496,2017-07-24 11:41:57,love  ,4384,1016,19153034,aplusk
889100401227829248,2017-07-23 12:30:28,A Maryland Politician Has A Radical Idea That Could Change Parenting,591,113,19153034,aplusk
888091698877915141,2017-07-20 17:42:15,I recall,41,10,19153034,aplusk
887448227343081472,2017-07-18 23:05:20,TheRanch  Part 3 playlist is now streaming Listen amp enter to win tickets to visit our humble homestead,1370,156,19153034,aplusk
887433077986807808,2017-07-18 22:05:08,RT  Listen to our CEO Oisin Hanrahan’s Podcast on building and scaling a massive marketplace handy forbes…,0,19,19153034,aplusk
887390601141821440,2017-07-18 19:16:20,Congrats,269,31,19153034,aplusk
887075902336708608,2017-07-17 22:25:50,Please,2603,330,19153034,aplusk
887075589085179905,2017-07-17 22:24:36,Yes we took them to a public place we like sharing life with our kids no that doesnt mean we are ok with their photos being published,7638,513,19153034,aplusk
887075095117791232,2017-07-17 22:22:38,l continue to kindly ask Please dont postpublish photos of our kids They havent chosen life in the public eye,10857,971,19153034,aplusk
886488234737500160,2017-07-16 07:30:39,Thoughtful policy to address childcare,615,89,19153034,aplusk
885918298390503424,2017-07-14 17:45:56,Nice work,230,33,19153034,aplusk
885686249993912320,2017-07-14 02:23:51,Thanks for having me  Tune in tonight on CBS 1135  1035c theranch,2227,181,19153034,aplusk
885603981053108226,2017-07-13 20:56:57,When Will Climate Change Make the Earth Too Hot For Humans,788,297,19153034,aplusk
924848412842971136,2017-10-30 04:00:19,,83728,29527,4885854,KevinSpacey
915237526369132546,2017-10-03 15:30:05,From one Pres to another you inspire our nation both on TV amp in life Love to you from your seat mate…,7443,934,4885854,KevinSpacey
911228836813078528,2017-09-22 14:00:59,My favorite selfie from the Emmys Look at these legends behind me No way to feel like a loser with this Triple Cr…,25997,2445,4885854,KevinSpacey
908366029256093696,2017-09-14 16:25:12,J Paul Getty had a fortune Everyone else paid the price AllTheMoney In the World in theaters this December,2956,778,4885854,KevinSpacey
906200518711758850,2017-09-08 17:00:14,Witness the events that shaped the writings of JD Salinger in my new movie RebelintheRye opening TODAY,3136,584,4885854,KevinSpacey
905785736296886273,2017-09-07 13:32:02,Nobodys purrrrrrfect,13772,3179,4885854,KevinSpacey
905757474581602304,2017-09-07 11:39:44,Edison,52557,12020,4885854,KevinSpacey
898232565093601282,2017-08-17 17:18:26,The Gala Online Art Auction is now openLearn more about the 2017LDFAuction,470,165,4885854,KevinSpacey
892530752042283009,2017-08-01 23:41:28,Proud to have been a part of this exciting new thrillertune into Manhunt Unabomber tonight,1850,283,4885854,KevinSpacey
887731790437392384,2017-07-19 17:52:06,Watch the first 6 minutes of a movie “that will knock the wind out of you” See it here NOW BabyDriverMovie,1999,465,4885854,KevinSpacey
885878555430858752,2017-07-14 15:08:01,FU I don’t care much for awards if I did I’d have won them all by now but I sure hope they get it right this year with Claire amp Stamper,10435,1678,4885854,KevinSpacey
885526460827664384,2017-07-13 15:48:55,If at first you don’t succeed try try try try try try try try try try again Emmys2017 HOC,13700,4139,4885854,KevinSpacey
882259093796290563,2017-07-04 15:25:34,Happy 4th Drive safely if you are racing to see Baby Driver today,3465,456,4885854,KevinSpacey
880526681735282688,2017-06-29 20:41:34,Giving our fans a good first impression… Don’t miss BabyDriver in theaters now,1621,344,4885854,KevinSpacey
876818021918146561,2017-06-19 15:04:41,A beautiful performance of Hamlet Sat night Happy I got to see my good friend Nathan Darrow perform live Tickets,1052,226,4885854,KevinSpacey
875815543961530368,2017-06-16 20:41:12,Last night was incredible thanks to everyone who came out ready to serve up another one tonight…,1511,197,4885854,KevinSpacey
875462719025164290,2017-06-15 21:19:12,Found the perfect place to stock up on stuff for my dressing room at Arthur Ashe Stadium,3517,334,4885854,KevinSpacey
875380525992738816,2017-06-15 15:52:35,Doing some last minute studying for my first show TONIGHT at Arthur Ashe Stadium So excited…,4148,351,4885854,KevinSpacey
874835697672257537,2017-06-14 03:47:38,Just finished my first run through for Darrow Arthur Ashe stadium is now an intimate theatre See you thurs night…,1449,216,4885854,KevinSpacey
874464372197928960,2017-06-13 03:12:07,Grateful for all the kind tweets that came crashing through the Tony Award for best fans goes toyou TonyAwards2017,4361,352,4885854,KevinSpacey
871737210781016069,2017-06-05 14:35:21,TeKillYah Dont miss my new film BabyDriverMovie in theaters June 28th The movie is even better than the trailer,1419,369,4885854,KevinSpacey
869654343074578434,2017-05-30 20:38:47,So… I was telling Colbert about my exciting new project… Learn more,776,228,4885854,KevinSpacey
869558133999489025,2017-05-30 14:16:29,Broadways biggest night amp I want you there Im auctioning off my own 2 seats at The Tonys learn more here,713,189,4885854,KevinSpacey
867884945708126208,2017-05-25 23:27:50,A Legendary Legal CareerThe Largest Theatre in the RoundWitness Darrow in 3 weeks at Arthur Ashe…,1422,341,4885854,KevinSpacey
866046126650249217,2017-05-20 21:41:01,A beautiful day at Pimlico excited for the race to start Thanks for the warm welcome …,1714,223,4885854,KevinSpacey
862697440771805184,2017-05-11 15:54:32,A great matchClarence Darrow this June in Arthur Ashe StadiumTake your seat by getting your tickets here…,683,214,4885854,KevinSpacey
862350102228283394,2017-05-10 16:54:20,We can’t monkey around with the truth amp its great that both sides will be represented in this embrace of history,296,172,4885854,KevinSpacey
859557428098211840,2017-05-02 23:57:15,Witness it,1614,407,4885854,KevinSpacey
859048508455833600,2017-05-01 14:14:59,RT  Card Members can now get Ameresale tix to see star in ClarenceDarrow at ArthurAsheStadium,0,206,4885854,KevinSpacey
858685067362742272,2017-04-30 14:10:48,Two courts come together this June click here to witness Darrow a once in a lifetime eerience SpaceyAtAshe…,1127,374,4885854,KevinSpacey
856715423332667392,2017-04-25 03:44:08,Thanks  I have big shoes to fill and since Ive already broken my nose actingits only right I bre…,1040,253,4885854,KevinSpacey
854982975284428800,2017-04-20 09:00:00,Had a fantastic time with amp their team at RenaultDESIGN Impressed with the work you’re doing…,1236,308,4885854,KevinSpacey
854495435767132160,2017-04-19 00:42:42,Honored to host the TonyAwards2017fingers crossed all the envelopes are in order,12252,2164,4885854,KevinSpacey
853266082190286848,2017-04-15 15:17:41,On stage at MSG dayenu Singing w Billy Joel dayenu Amazing NY fans dayenu All of them together amp a selfie…,4797,863,4885854,KevinSpacey
850456796112277504,2017-04-07 21:14:35,Today a great actor left the stage But more than that a great man A friend amp one of the kindest I’ve ever known RIP Tim PigottSmith,3437,743,4885854,KevinSpacey
842475511104299009,2017-03-16 20:39:48,Applications now open for my grant amp mentoring program Project changing amp…,623,270,4885854,KevinSpacey
827629662331346945,2017-02-03 21:27:42,My costar in 2 films is also an amazing musician and his bro shotdirectededited BabyDriver BillionaireBoysClub,660,159,4885854,KevinSpacey
811367545030721537,2016-12-21 00:27:51,Cheers to 90 years Honored to share the stage with Tony amp friends tonight celebrating his 90th birthday on at 9PM ET Tony90,2037,276,4885854,KevinSpacey
808798088764805120,2016-12-13 22:17:45,RT  Have you seen our latest film with David Beckham Watch amp RT ENDviolence foreverychild,0,928,4885854,KevinSpacey
795076169825746945,2016-11-06 01:31:45,Never playing with you again How am I supposed to beat the 1 singles player in the world when no one else can do it Congrats,5272,1014,4885854,KevinSpacey
792059497531441152,2016-10-28 17:44:34,RT  Im one of your masterclass students and would love if you check out my impressions video,0,167,4885854,KevinSpacey
790028135031013376,2016-10-23 03:12:40,RT   predicted it tonight before it happened WS ella apollo HouseOfCards http…,0,321,4885854,KevinSpacey
779006654855585793,2016-09-22 17:17:14,You invite me to your party and then you dont let me in Thanks Tom,1809,629,4885854,KevinSpacey
765016355045117952,2016-08-15 02:44:47,BacktoBack Olympic Gold Medals Congrats on making history tonight,2647,477,4885854,KevinSpacey
760586239640604676,2016-08-02 21:21:05,Shots of all around The jamesonfirstshot films are here Watch the three films,578,185,4885854,KevinSpacey
753744073865961472,2016-07-15 00:12:45,Telling Boston how much I enjoyed sharing my stories with the amazing audience at CLUS,6564,973,4885854,KevinSpacey
753668010813091840,2016-07-14 19:10:30,FU Its an honor just to be nominated to camera I’m gonna kill at the Emmys Fnding a tux without bloodstains now there’s the challenge,10094,3270,4885854,KevinSpacey
752206231759126528,2016-07-10 18:21:55,Congrats to the great champ  winning his 2nd Wimbledon title It just gets better amp better,3005,564,4885854,KevinSpacey
750663731613278208,2016-07-06 12:12:34,Good luck to this week at Wimbledon We teamed up together with DoubleTigers Watch,676,223,4885854,KevinSpacey
750019503665192960,2016-07-04 17:32:39,Happy 4th of July from me and one of my Charles,899,199,4885854,KevinSpacey
746745770347372545,2016-06-25 16:44:00,The First Shots have been taken…films coming July 30th jamesonfirstshot,554,183,4885854,KevinSpacey
743590498456088576,2016-06-16 23:46:04,I may play a President on TV but in real life Im now a Sir Thanks HRHwhat a prince of a guy,29356,7164,4885854,KevinSpacey
743101629579202560,2016-06-15 15:23:29,Such an honor to be there for my teacher Mr Carrelli as he got his star on the Walk of Hearts Forever grateful,2116,306,4885854,KevinSpacey
736020020594102274,2016-05-27 02:23:42,RT  Holiday weekend soundtrack idea s LongWayFromHome Listen here,0,116,4885854,KevinSpacey
733378857286434816,2016-05-19 19:28:39,Heeeeere’s Johnny Honored to host the amfARCannes tonight Renault MakeYourTimeGreat,1902,361,4885854,KevinSpacey
729468829043073024,2016-05-09 00:31:36,To mine all the ones who adopted me amp those I never met    anything we accomplish in life is because of them Happy Mother’s Day,4854,767,4885854,KevinSpacey
725856673961750528,2016-04-29 01:18:11,Im putting in my vote for NHL17Barkov or as I like to call him the first recipient of the SpaceyinSpace hoodie,3533,1944,4885854,KevinSpacey
723656379643236352,2016-04-22 23:35:00,Lets be Frank Playing Nin was a lot harder than it looks  ElvisAndNin now in theaters everywhere,4593,924,4885854,KevinSpacey
722144381784997888,2016-04-18 19:26:52,SnapChat face swap what OG face swap right here ElvisampNin,662,185,4885854,KevinSpacey
719263081302532096,2016-04-10 20:37:36,A president a governor and a billionaire See how Clinton stole the show tonight on RaceForWH,1244,355,4885854,KevinSpacey
716995164338827264,2016-04-04 14:25:42,Not a bad view to wake up to in Roma AutographHotels,1180,233,4885854,KevinSpacey
716637947596935168,2016-04-03 14:46:15,Ruthless Presidential campaigns are nothing newJackson’s may just trump them all Learn more tonight on RaceForWH,1742,569,4885854,KevinSpacey
715222862446010368,2016-03-30 17:03:13,I recently discovered 11 year old who wrote a powerful song about her friend fighting cancer,1453,411,4885854,KevinSpacey
711374574852677632,2016-03-20 02:11:30,Thank you and all the fans for such a wonderful welcome tonight,3306,1010,4885854,KevinSpacey
710587846495760384,2016-03-17 22:05:19,No blarney Spacey IS in space FloridaPanthers,4940,2343,4885854,KevinSpacey
709813030046076928,2016-03-15 18:46:28,Happy belting birthday,1448,313,4885854,KevinSpacey
707652781314863104,2016-03-09 19:42:25,On December 21st 1970 two of Americas greatest recording artists met for the first time…,991,306,4885854,KevinSpacey
706482098580762624,2016-03-06 14:10:32,Want to hold one of the most powerful offices in the world You better know how to play the game RaceForWH,2915,908,4885854,KevinSpacey
706146445414379520,2016-03-05 15:56:46,The year is 1960 amp all bets are off between JFK amp Nin Here’s your RaceForWH sneak peek,964,300,4885854,KevinSpacey
705823608321409024,2016-03-04 18:33:56,All Aboard HouseofCards FU2016,4703,2306,4885854,KevinSpacey
705184851192840193,2016-03-03 00:15:44,2 Days houseofcards FU2016,2277,928,4885854,KevinSpacey
704790463899766785,2016-03-01 22:08:35,Its your last chance to apply for the KSFArtistsofChoice Applications close Friday,273,152,4885854,KevinSpacey
704013026442289152,2016-02-28 18:39:20,60 years ago my idol and mentor Jack Lemmon received his first Oscar for Best Supporting…,1999,408,4885854,KevinSpacey
703922457833504768,2016-02-28 12:39:26,RT  Outside Kevin Spaceys House,0,511,4885854,KevinSpacey
703690148828024833,2016-02-27 21:16:20,BookHeaven at Caravan Bookstore in dtla,3691,629,4885854,KevinSpacey
703647616438026240,2016-02-27 18:27:19,The choice for president is as clear as a glass of moonshine returns March 4th FU2016,5704,3289,4885854,KevinSpacey
703383552314966016,2016-02-27 00:58:01,One week left to apply for the KSFArtistsofChoice Deadline Friday March 4th,269,141,4885854,KevinSpacey
702659615553679360,2016-02-25 01:01:21,America Im not afraid to get my hands dirty FU🇺🇸 HouseOfCards FU2016,2120,847,4885854,KevinSpacey
702526831698812928,2016-02-24 16:13:43,A proud winner of Masterclass Junior last night maybe if youd pulled this face…,723,185,4885854,KevinSpacey
702138475764543488,2016-02-23 14:30:32,RT  The unveiling of President Frank Underwoods official presidential portrait at the ,0,1778,4885854,KevinSpacey
702135383497318400,2016-02-23 14:18:15,So this just happened Frank joins the Presidents at the Smithsonian Portrait Gallery…,1097,371,4885854,KevinSpacey
701967526759104514,2016-02-23 03:11:14,FU2016,706,288,4885854,KevinSpacey
701942548571422720,2016-02-23 01:31:59,RT  President Francis J Underwood,0,3353,4885854,KevinSpacey
701936316615892993,2016-02-23 01:07:13,Its a shame most of you couldnt be at my hanging tonight FU2016 HouseOfCards,989,276,4885854,KevinSpacey
701840072925126657,2016-02-22 18:44:47,Doing press at the Smithsonian Portrait Gallery Looking forward to a night at the museum…,479,154,4885854,KevinSpacey
701838208590426112,2016-02-22 18:37:23,RT  BREAKING NEWS President Underwood will be making a special appearance this evening More details to come,0,2063,4885854,KevinSpacey
701588332095131648,2016-02-22 02:04:27,Im a man of the people Even I like to take a selfie outside my house from time to time…,3071,970,4885854,KevinSpacey
701225348764139521,2016-02-21 02:02:05,Two weeks left to apply for the KSFArtistsofChoice £10K10K  mentoring for your creative project,294,149,4885854,KevinSpacey
699703016379711488,2016-02-16 21:12:53,Exciting project in theater film dance musicaltheater Apply now for the KSFArtistsofChoice,315,174,4885854,KevinSpacey
699592960120197120,2016-02-16 13:55:34,Amazing night celebrating  Great catching up with you,1895,367,4885854,KevinSpacey
699409716154208257,2016-02-16 01:47:25,Let’s Give The People What They Want FU2016 HappyPresidentsDay,4619,2688,4885854,KevinSpacey
699334491630796800,2016-02-15 20:48:30,Thanks for including me in the celebration of your inspirational career amp humanitarian work Congrats,2389,404,4885854,KevinSpacey
698781347758780417,2016-02-14 08:10:30,Its a Wonder this Legend isnt a President,3241,827,4885854,KevinSpacey
695512447801643008,2016-02-05 07:41:04,Learning at UpfrontSummit w,726,202,4885854,KevinSpacey
693661594635669504,2016-01-31 05:06:26,Backstage after the sagawards Thanks to all the SAG members for giving me this honor SAGAwards2016,3593,708,4885854,KevinSpacey
693617768654983168,2016-01-31 02:12:17,With the legend that is Carol Burnett  congrats on her honorary award at sagawards tonight,7038,1331,4885854,KevinSpacey
692688041375195136,2016-01-28 12:37:53,Renault won an advertising Grand Prix at the FAI Proud to be part of it NewRenaultEspace MakeYourTimeGreat K,1168,414,4885854,KevinSpacey
692016012082843648,2016-01-26 16:07:28,Oops My Irish character in spot was so drunk he thought he was Scottish Thanks for pointing it out We shall fix BlameJameson K,1347,283,4885854,KevinSpacey
689373735850086400,2016-01-19 09:08:01,Ill be joining Roundtable at Davos2016 w as moderator on 4IR  Cybersecurity for IoT,307,166,4885854,KevinSpacey
686769006645215232,2016-01-12 04:37:45,One of a kind Was honored to have spent time in his company Rest in peace DavidBowie K,5418,1088,4885854,KevinSpacey
684168859599941636,2016-01-05 00:25:42,About to give a speech in Vegas to kick off CES2016  Hoping for better luck at the tables after KLasVegas,3289,571,4885854,KevinSpacey
682252702462574593,2015-12-30 17:31:34,Only I really know what SpaceyInSpace means Hope it continues to bring good luck KFlaPanthers,1664,969,4885854,KevinSpacey
681917354163343360,2015-12-29 19:19:01,Do you have what it takes to be a filmmaker Lets find out 6 days amp counting Enter here JamesonFirstShot K,423,213,4885854,KevinSpacey
679702128189784064,2015-12-23 16:36:30,Hope Im on the nice list this year Thanks to my team amp fans for amazing time Wishing all safe amp HappyHolidays K,3497,1090,4885854,KevinSpacey
677955143598346241,2015-12-18 20:54:36,Jack Lemmon once read as Chewbacca for StarWars I had to dig but I found the tape StarWarsTheForceAwakens K,2317,1191,4885854,KevinSpacey
676990145028038656,2015-12-16 05:00:03,This time its about the real history of what it takes to get to the White House K,696,297,4885854,KevinSpacey
676960106605445120,2015-12-16 03:00:41,If you dont like how the table is set turn it over Welcome to my campaign FU🇺🇸 GOPdebate,4217,3067,4885854,KevinSpacey
675756880313077761,2015-12-12 19:19:29,Celebrate the Chairman the best there ever was FrankSinatra born on this day 100 years ago KSinatra100,3339,1760,4885854,KevinSpacey
675399188226678785,2015-12-11 19:38:09,Soon to wrap HouseofCards S4 cant wait for you all to see it Wanted to share cool FanArtFriday ht doomsdaily K,5266,2610,4885854,KevinSpacey
675110130313248769,2015-12-11 00:29:32,Congrats on GoldenGlobes nom Guess HFPA didnt want F bomb in another award speech I get it K,3258,1127,4885854,KevinSpacey
674659675443458049,2015-12-09 18:39:35,Thanks Ben Now will you please return the Presidential ash tray I know you stole K,310,137,4885854,KevinSpacey
674622411015331840,2015-12-09 16:11:31,To my better half on HouseofCards Congrats for sagawardsnoms amp everyone at HOC for Best Ensemble K,1387,381,4885854,KevinSpacey
674620587252297728,2015-12-09 16:04:16,Thrilled to be nomd alongside PeterDinklage JonHamm amp in BA Drama category sagawardsnoms K,741,197,4885854,KevinSpacey
674613373477220352,2015-12-09 15:35:36,Congrats to my fellow nominees in Best Actor category and thanks to the SAG membership for my nomination sagawardsnoms K,999,317,4885854,KevinSpacey
674263604976328705,2015-12-08 16:25:45,Join to give hope to 13 million Americans living with SCI by texting “LeGrand” to 20222 to donate 5 FiveYearsForward K,186,127,4885854,KevinSpacey
